tweetid,tweettimestamp,user,text,retweetedtext,is_retweet,is_quotestweet,F,P,V,ND1,ND2,ND3,ND4,ND5,D1,D2,D3,T,TP
9.79E+17,1522287734,NWS Jackson MS,"We’re tracking this feature for a possible tornado as it moves through the Jackson metro. If you’re in Jackson, tak… https://t.co/aSvoF4cjUp",NA,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.02E+18,1532102104,NWS Jackson MS,"Severe thunderstorms are expected today &amp; tonight over the region, from around 6PM &amp; continuing through around 2AM. Damaging wind gusts up to 70 mph &amp; quarter size hail or larger will be the primary threats, but a tornado can't be ruled out in northeast Mississippi. https://t.co/MWMtDu4lRG",,FALSE,FALSE,1,1,1,expected,can't be ruled out,,,,,,,1,1
9.86E+17,1523933544,NWS Jackson MS,This puts the total tornado count for our area up to 12 tornadoes for April 13-14. In Mississippi: 4 total - 1 EF… https://t.co/E9yvRsTxf2,NA,FALSE,FALSE,0,,,,,,,,,,,0,
9.71E+17,1520296827,NWS Jackson MS,6:40pm: Storms have been making their way into Central Mississippi. Some are severe with potential for hail and win… https://t.co/hgh3HJ1J0S,NA,FALSE,FALSE,1,1,1,potential,,,,,,,,1,1
1.06E+18,1541050074,NWS Jackson MS,1223am radar update...tornado warned storm approaching lake village. Take shelter along hwy 82 and u65 near lake village. https://t.co/p0QFQ3P7W0,,FALSE,FALSE,1,0,,,,,,,,,,0,
1.01E+18,1528930910,NWS Jackson MS,@StandAlonePhoto Nice picture! In this atmospheric situation there is very little chance a circulation 5 thousand feet above the surface could make it to the ground deep into a cold pool in the wake of consolidated thunderstorm outflow. Might have been co,,FALSE,FALSE,0,,,,,,,,,,,0,
1.06E+18,1540833000,NWS Jackson MS,Attention Scott County Residents: There will be a free and public storm spotter training class this Thursday at 6pm. Join us to learn more about severe weather and YOU can become an official storm spotter! https://t.co/9YtRjshNm2,,FALSE,FALSE,0,,,,,,,,,,,0,
9.85E+17,1523642917,NWS Jackson MS,"With the threat of severe weather across the area tonight, make sure you have multiple ways to receive  information… https://t.co/QQRbdNAi8V",NA,FALSE,FALSE,0,,,,,,,,,,,0,
9.69E+17,1519863298,NWS Jackson MS,Isolated severe storms will be possible tonight and through the overnight hours over north-northwest portions of th… https://t.co/Q1AlC087UV,NA,FALSE,FALSE,1,1,1,possible,could,potential,,,,,,1,1
1.06E+18,1541000145,NWS Jackson MS,Here's the ongoing 'Threat Area' and updated 'Timing' graphic for tonight &amp; tomorrow morning's severe weather potential across the ArkLaMiss. https://t.co/SVf5kQqhaG,,FALSE,FALSE,0,,,,,,,,,,,0,
9.85E+17,1523718057,NWS Jackson MS,10 AM SEVERE WEATHER UPDATE: The risk of severe thunderstorms is getting increasingly confined to eastern portions… https://t.co/g9TbN4uRfc,NA,FALSE,FALSE,1,1,1,risk,may,,,,,,,1,1
9.83E+17,1523314401,NWS Jackson MS,"Another round of storms will affect the area Friday into Saturday, with potential for severe weather. Check out the… https://t.co/rSBrNwcAwJ",NA,FALSE,FALSE,1,1,1,potential,,,,,,,,1,1
9.98E+17,1526815599,NWS Jackson MS,"Today: Scattered afternoon thunderstorms are expected across the area. Some of these storms could become severe with damaging wind gusts and hail. Otherwise, expect partly cloudy skies with afternoon high temperatures in the upper 80s to low 90s. https://t.co/1Qn0tqL09j",,FALSE,FALSE,1,1,1,expected,could,,,,,,,1,1
1.06E+18,1540473000,NWS Jackson MS,Day 4 of Severe Weather Preparedness Week – Flash FloodingWould you believe that flooding is one of the deadliest weather events every single year in the US? NEVER underestimate the power of flowing water. https://t.co/u32OJW6gto,,FALSE,FALSE,0,,,,,,,,,,,0,
9.67E+17,1519338870,NWS Jackson MS,UPDATED GRAPHIC: There will be a threat for severe weather this Saturday evening through Sunday morning as a storm… https://t.co/RzxTy0JmVE,NA,FALSE,FALSE,1,1,1,threat,should,greater potential,,,,,,1,1
9.54E+17,1516381868,NWS Jackson MS,"30 years ago today a number of tornadoes moved through our area &amp; caused 24 injuries, damaged homes, damaged a scho… https://t.co/eklImcI5Df",NA,FALSE,FALSE,0,,,,,,,,,,,0,
1.06E+18,1541078100,NWS Jackson MS,Reminder Scott County residents: There is a free and public storm spotter training class tonight at 6pm at Sam's Diner in Morton. Join us to learn more about severe weather and YOU can become an official storm spotter! https://t.co/TMkZnP6obW,,FALSE,FALSE,0,,,,,,,,,,,0,
1.05E+18,1539695400,NWS Jackson MS,Reminder Covington County residents: There is a free and public storm spotter training class tonight at 6pm in Collins. Join us to learn more about severe weather and YOU can become an official storm spotter! https://t.co/mOlrCnFqi2,,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1529113368,NWS Jackson MS,RT @wx2day: Sunset tonight in Jackson with cloud debris from a decayed thunderstorm southwest of Bentonia @NWSJacksonMS https://t.co/yvynyW…,Sunset tonight in Jackson with cloud debris from a decayed thunderstorm southwest of Bentonia @NWSJacksonMS https://t.co/yvynyWrTs1,TRUE,FALSE,0,,,,,,,,,,,0,
9.71E+17,1520292270,NWS Jackson MS,"Thunderstorms will continue to move through this evening, a few storms could be severe and produce hail, high winds… https://t.co/384jXEeSvk",NA,FALSE,FALSE,1,1,1,could,,,,,,,,1,1
1.03E+18,1534775887,NWS Jackson MS,Here's an updated look at today's severe weather potential. Severe thunderstorms will be possible this afternoon into tonight as a cold front moves into the area. Damaging wind gusts &amp; up to quarter size hail will be the main severe weather threats. A tornado cannot be ruled out. https://t.co/dppVvpOfWs,,FALSE,FALSE,1,1,1,possible,can't be ruled out,,,,,,,1,1
1.07E+18,1543580039,NWS Jackson MS,"Here's the latest severe weather threat graphic. A strong system will bring a round of severe storms through the area late tonight into Saturday morning. The greatest threats are damaging wind gusts, tornadoes, and hail. Stay weather aware tonight! https://t.co/4L4nHlzwjA",,FALSE,FALSE,1,0,,,,,,,,,,0,
1.06E+18,1541417492,NWS Jackson MS,"Expect above normal warmth &amp; rain &amp; storm chances today ahead of a developing cold front &amp; strong storm system. Expect the best chances of storms &amp; severe weather by late afternoon/early evening in the Delta, but some conditional threat is possible by late afternoon elsewhere. https://t.co/FTSu1CWoHw",,FALSE,FALSE,1,1,1,chance,best chance,,,,some conditional threat,,,3,3
9.73E+17,1520725690,NWS Jackson MS,Radar Update 5:45pm: Strongest storm is currently just west of Cleveland where Hail up to 1.50' is possible. The st… https://t.co/hDkNToO3Yr,NA,FALSE,FALSE,1,1,1,possible,expected,,,,,,,1,1
9.83E+17,1523122535,NWS Jackson MS,"An EF-0 tornado was confirmed in eastern Rankin County from last night - see  image for details.  Also, two survey… https://t.co/ExRe3pYNNj",NA,FALSE,FALSE,0,,,,,,,,,,,0,
1.05E+18,1539571064,NWS Jackson MS,@searkweather @BrianBriggsWX Thank you very much for relaying that report! Did you happen to hear of any hail reports from those sources?,,FALSE,FALSE,0,,,,,,,,,,,0,
9.67E+17,1519392474,NWS Jackson MS,@LiterGames Yes it is possible. We can't rule out a stronger tornado though. Predicting tornado strength is difficu… https://t.co/jZEDWmgO1I,NA,FALSE,FALSE,1,1,1,possible,can't be ruled out,,,,,,,1,1
1.05E+18,1538414940,NWS Jackson MS,Attention Smith County residents: There will be a free and public weather spotter training class this Thursday at 6pm. Join us to learn more about severe weather and YOU can become an official storm spotter! https://t.co/e1VQVCNZoH,,FALSE,FALSE,0,,,,,,,,,,,0,
9.66E+17,1519050900,NWS Jackson MS,"What is a severe thunderstorm? Well, the criteria is any storm that contains one or more of the following… https://t.co/PkEqVCuKl9",NA,FALSE,FALSE,0,,,,,,,,,,,0,
9.79E+17,1522275820,NWS Jackson MS,Severe weather potential will be focused across the northwest half of the 'Arklamiss' region through the evening ho… https://t.co/etjllpz7oA,NA,FALSE,FALSE,1,1,1,potential,,,,,,,,1,1
9.79E+17,1522275896,NWS Jackson MS,There’s good indication on radar that this storm has already or is likely to produce a tornado soon. Please take co… https://t.co/sw5y1adgLZ,NA,FALSE,FALSE,1,1,1,likely,,,,,,,,1,1
9.73E+17,1520743338,NWS Jackson MS,Tennis Ball sized hail possible with this one also. https://t.co/irwraH2WIm,NA,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.02E+18,1532906646,NWS Jackson MS,"Isolated severe thunderstorms, capable of producing damaging wind gusts and hail to the size of quarters, are possible Monday through Tuesday. https://t.co/vPS0lYE916",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.03E+18,1534784713,NWS Jackson MS,"Here is the latest NWS Jackson weekly weather briefing recorded on August 20, 2018. This briefing concerns the severe storm &amp; flash flooding potential today before a cold front &amp; drier air can be expected around mid-week. https://t.co/KOxTaUCbKi",,FALSE,FALSE,1,1,1,expected,,,,,,,,1,1
9.66E+17,1519136100,NWS Jackson MS,Our focus today will be on flash flooding for Mississippi Severe Weather Preparedness Week.  #SeverePrepIf you ha… https://t.co/Ffyn0qMWo4,NA,FALSE,FALSE,0,,,,,,,,,,,0,
1.06E+18,1541467005,NWS Jackson MS,"Radar Update: 7:15pm...Tornado warned storm heading toward Sheltons, Galion, Wardville, and Bonita along Hwy U425 and U465. (These aresas are west of the MS River)Take safety precautions NOW! https://t.co/yBQ0naPRJF",,FALSE,FALSE,1,0,,,,,,,,,,0,
1.01E+18,1529618678,NWS Jackson MS,"Yet more rounds of severe storms are possible tomorrow into tomorrow night. These storms will be capable of producing damaging wind gusts, hail up to quarter size, and heavy rainfall. https://t.co/oiM9tv6pUP",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.00E+18,1527938864,NWS Jackson MS,Severe thunderstorms will be possible tonight over the northwest. The main risk with any severe storm will be damaging wind gusts and hail. https://t.co/BRsKgEomJk,,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.07E+18,1544583760,NWS Jackson MS,"RT @NWS_BaltWash: Need a stocking stuffer? If you know someone interested in the weather, consider helping them join CoCoRaHS by giving the…","Need a stocking stuffer? If you know someone interested in the weather, consider helping them join CoCoRaHS by giving them a gauge. This volunteer program is extremely helpful for verifying severe precipitation events, both rain and snow. See https://t.co/6Jzxg0BzTj for more info",TRUE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1530673987,NWS Jackson MS,"Isolated showers and maybe a thunderstorm will continue across the region through midnight. Otherwise, look for partly cloudy skies and lows in the lower 70s. https://t.co/aDejkGzMW6",,FALSE,FALSE,1,1,1,may,,,,,,,,1,1
9.51E+17,1515619722,NWS Jackson MS,"RT @tornado_talk: #OTD in #TornadoHistory - An EF3 tracked through parts of Lowndes County, MS &amp; Lamar County, AL in 2008. The #tornado rea…",NA,TRUE,FALSE,0,,,,,,,,,,,0,
1.00E+18,1528061548,NWS Jacksonville,5:27 PM EDT: Severe thunderstorm continues near the towns of Mayo and Luraville. Hail and damaging winds remain possible. Seek shelter! #flwx https://t.co/HthQcD9LUZ,,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.07E+18,1544049658,NWS Jacksonville,"Additional data from @uscoastguard at @subasekingsbay indicates that a moored vessel w/ an anemometer approx 40 feet above the water line measured a peak wind gust of 125 knots / 144 mph during Sun afternoon's tornado, which is EF-3 intensity on the enhanced Fujita Scale #gawx https://t.co/YKMCCpTBGq",,FALSE,FALSE,0,,,,,,,,,,,0,
1.07E+18,1543234548,NWS Jacksonville,Strong storms moving east at 40 mph towards Live Oak. Wind gusts to 45 mph and small hail possible. #JAXwx #FLwx,,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.01E+18,1528773945,NWS Jacksonville,"Large severe t'storm impacting central Jeff Davis, excessive rainafall rates 4-5 inches per hour and wind gusts of 60 mph pressing south near Snipesville heating toward Pridgen and Denton. #jaxwx #gawx",,FALSE,FALSE,1,0,,,,,,,,,,0,
9.84E+17,1523364886,NWS Jacksonville,"RT @wjxt4: WOW! Check out the big, oddly shaped hail in St. Augustine this morning! (??Heather Tomas Allem) STAY UP-TO-DATE - https://t.co…",NA,TRUE,FALSE,0,,,,,,,,,,,0,
1.02E+18,1532202660,NWS Jacksonville,Here are some peak winds from around SE GA and NE FL so far today from thunderstorm gusts. #jaxwx #gawx #flwx https://t.co/zzbzI0m9ex,,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1529616177,NWS Jacksonville,"Strong storms near Baldwin along I-10 and US Highway 301 will bring a threat for wind gusts up to 55 mph, nickel size hail and frequent lightning. #jaxwx #flwx",,FALSE,FALSE,1,1,1,threat,,,,,,,,1,1
1.02E+18,1532554305,NWS Jacksonville,5:28 PM: Locally heavy rainfall associated with a thunderstorm over Yulee. Minor flooding possible as storm slowly moves eastward. #flwx https://t.co/prS3A2KJWy,,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.01E+18,1530568160,NWS Jacksonville,Strong #thunderstorm heading towards #Gainesville! 40-55 mph winds and frequent lightning expected! #flwx #jaxwx,,FALSE,FALSE,1,1,1,expected,,,,,,,,1,1
9.76E+17,1521574678,NWS Jacksonville,Up to ping pong ball size hail measured at the NWS office by Jacksonville Int'l Airport. at 325 pm. https://t.co/cckRjyy1rn,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.01E+18,1528490832,NWS Jacksonville,"Strongs storms over the Jacksonville International Airport and Oceanway continue moving south towards Craig field, Arlington, Fort Caroline and Tallyrand. Expect nickel size hail and winds up to 55 mph. #jaxwx #flwx",,FALSE,FALSE,1,0,,,,,,,,,,0,
9.75E+17,1521390601,NWS Jacksonville,There is an enhanced risk for severe weather early this week. Do you know what that means exactly? See the Storm Pr… https://t.co/krW7G3U0tL,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.04E+18,1537130630,NWS Jacksonville,443 PM Severe storm near Palm Valley moving northeast towards the coastal waters. #flwx #gawx https://t.co/Z3o7T4nvIf,,FALSE,FALSE,1,0,,,,,,,,,,0,
1.01E+18,1528568990,NWS Jacksonville,Strong storm near Needmore in Echols county moving south near 5-10 mph. Gusty winds up near 55 mph and small hail expected.#flwx #jaxwx #gawx,,FALSE,FALSE,1,1,1,expected,,,,,,,,1,1
9.76E+17,1521455789,NWS Jacksonville,Severe Storm near Newberry  headed for UF Campus in Gainesville. Strong winds and hail are likely. #jaxwx #flwx,NA,FALSE,FALSE,1,1,1,likely,,,,,,,,1,1
9.84E+17,1523554030,NWS Jacksonville,RT @NWS: We're not above using cheesy puns to get our safety messaging across. Stay out of Parms way this severe weather season! #NationalG…,NA,TRUE,FALSE,0,,,,,,,,,,,0,
1.07E+18,1544801822,NWS Jacksonville,"Severe thunderstorm potential greatest mid afternoon thru  evening particularly SE of a line from #Gainesville to Ponte Vedra, FL .  Less favorable for severe thunderstorm potential NW of this line.  #flwx #JAXwx  Strong winds, Isolated Tornadoes possible in the hatched area. https://t.co/kjoWbW670D",,FALSE,FALSE,1,1,1,potential,potential,possible,,,,,,1,1
1.01E+18,1529262341,NWS Jacksonville,"Lightning can strike 10 miles away from a thunderstorm! Stay alert this afternoon as storms build. At 3:00 PM EDT storms, some strong, continue developing along the sea breeze in St Johns and Flagler counties and near the Altamaha river in GA. #flwx #gawx https://t.co/ClNgNTGS0I",,FALSE,FALSE,1,0,,,,,,,,,,0,
1.05E+18,1539197240,NWS Jacksonville,This storm near Keystone Height is moving north at 35 mph towards Lawtey along US Highway 301 and is capable of producing a tornado. Take shelter in the interior part of a strong building away from windows!,,FALSE,FALSE,1,0,,,,,,,,,,0,
9.73E+17,1520812578,NWS Jacksonville,"Thunderstorm near and north of Homerville, GA produced a wind gust of 39 mph @ Homerville Airport. Gusty winds rema… https://t.co/s5kKareKLb",NA,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
9.82E+17,1523059202,NWS Jacksonville,The Storm Prediction Center is forecasting a slight risk of severe thunderstorms across southeast GA and northeast… https://t.co/h40bMSOA05,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.01E+18,1528659293,NWS Jacksonville,3:30 PM: Slow moving thunderstorms quickly strengthening along the St. Johns River just south of Fruit Cove and also near Green Cove Springs.  Winds to 50 mph and small hail possible as these storms generally build northwestward #flwx https://t.co/Ji4NPX9kMX,,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.06E+18,1541624427,NWS Jacksonville,"A Severe storm with possible rotation is moving NE towards Willacoochee along and north of US82 and west of SR135. Main impacts will be winds gusting to 60 mph, frequent lightning and heavy downpours. It is best to move to an interior room on the lowest floor of a building. #gawx",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.07E+18,1543839714,NWS Jacksonville,"A strong thunderstorm will move across the Interstate 10 and Interstate 75 interchange area through 8 a.m. Heavy rainfall, gusty winds and reduced visibility.",,FALSE,FALSE,1,0,,,,,,,,,,0,
1.00E+18,1527883936,NWS Jacksonville,"4:05 PM: Strengthening thunderstorm along U.S. 341 to the southeast of #Jesup are moving slowly southeastward towards Mt. Pleasant, where heavy downpours and frequent lightning strikes are possible through 4:45 PM #gawx https://t.co/BsbSGU4bJ4",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.03E+18,1533593154,NWS Jacksonville,"We're looking for reports of severe weather from Appling, Bacon, Coffee and Jeff Davis counties from the severe thunderstorms over the past hour. Any reports of trees down or power lines down from high winds, large hail or high rainfall totals are greatly appreciated! #gawx",,FALSE,FALSE,0,,,,,,,,,,,0,
